,n,density,m,min deg,max deg,avg deg,nst1,nst2,hit rate,K,time
836,30,0.3333333333333333,137,4,14,9.133333333333333,65877579927386814198841344,54763800374478990601093120,0.9733333333333334,83,0.0427241325378418
837,40,0.25,200,4,17,10.0,3012326916285694662363485984595640320,2385329689640549603243085842335399936,0.99,2916,0.9081943035125732
838,50,0.2,228,4,14,9.12,59248815716738764478304026309204785118576640,39618495519892814147257062282376914812272640,0.984,4479,2.008641481399536
839,60,0.16666666666666666,303,4,17,10.1,47064444286900208234426127380664872297506859848487141376,39205881082548782090626238475886546271503421860476878848,0.9866666666666667,10762,5.09862494468689
840,70,0.14285714285714285,335,3,15,9.571428571428571,2207308194064656154349407121801423501594104553704398334529110016,1746223689721303877720584211403175936191347048290109513386688512,0.9885714285714287,450,0.31981468200683594
841,80,0.125,393,5,18,9.825,47186669951651909504607016284812092779614413662441446269611270258441584640,34238327740120410120618565428968691611532192707730940279374056799105712128,0.9825000000000002,7077,4.450635671615601
842,90,0.1111111111111111,443,3,17,9.844444444444445,112294323617477659053559366373932638777294225049664123192578936208094279075211771904,90270760109931851319230018059625943625879001677788917301467201456166518670829289472,0.9933333333333334,464,0.34775233268737793
843,100,0.1,512,3,18,10.24,42119949257131618498281852357701649838057244675851610255853959909161699829801325743443286163456,34244962926240945201776653611491356902715621199911343636200299374043101121521866299126073786368,0.9899999999999999,936,1.0584650039672852
844,110,0.09090909090909091,520,4,16,9.454545454545455,12105935262100058889932531265447146502012202758089441176826495902874175059115921308122044751889301504,9671895053056231756509758674723446264528008365853156785937215900011140176623332517232154316441124864,0.9927272727272728,21630,18.323999166488647
845,120,0.08333333333333333,596,3,17,9.933333333333334,7699316665032828299651642869960158587622359447113798068827979932030456325405128404686253182553203877718121250816,6257764460444882753795057734758978966547266174872503200725305955503149192877998857264617445687696720288729268224,0.9949999999999999,689,0.6267459392547607
846,130,0.07692307692307693,653,3,18,10.046153846153846,57710784761773312719905171685771597492972443649852697968838164938225580069984245474574897488311874604677286509999370010624,46724668394786784717543027305714306602927206948744122727481684596019618046914004794605228767596325224145159833892732010496,0.9876923076923078,3614,4.013160467147827
847,140,0.07142857142857142,685,4,19,9.785714285714286,23821859000490531615580058994479614510655957826972543283334661575810255499229200060871166122154678254531992865062617895004624912384,19083041695999184244091892189441311066804648713346332940234013629468299555675732419734469752994076119507058904396533555528938291200,0.9928571428571429,186,0.23795485496520996
848,30,0.3333333333333333,142,6,12,9.466666666666667,362343423473489922702180352,284574320856906753571291136,0.9800000000000001,1929,0.5053005218505859
849,40,0.25,222,5,17,11.1,278227109645311834226913323251813842944,234505791821287983059248126708720599040,0.9799999999999999,350,0.16115307807922363
850,50,0.2,254,4,16,10.16,19721696374162028321792051546860670822754811904,16397305007647321572328505480419721337106333696,0.992,4182,1.9507575035095215
851,60,0.16666666666666666,305,5,15,10.166666666666666,142570360482571183747996838131469930014266246680172036096,111798231355845020729440287411668487187672720950433939456,0.9933333333333334,644,0.42896175384521484
852,70,0.14285714285714285,361,5,20,10.314285714285715,598861408584891423340771407711888466377725064747820468340386693120,497036123131740591364169101246160439021788114809351578603390763008,0.9885714285714287,2717,1.7675716876983643
853,80,0.125,376,1,15,9.4,132312321816364523896226418328915737714990548667210678581157897969860608,106169278989863608297662176852017248139847427634573648273291094983180288,0.975,496,0.474196195602417
854,90,0.1111111111111111,434,4,17,9.644444444444444,29488599963709112864934261874376319311356139572545417374324906603374300936131313664,22341594982819365490767647875643293553971190673572682574555941718643169885717266432,0.9888888888888889,6511,5.235422134399414
855,100,0.1,484,3,15,9.68,27810187309137627875729229556494436921519473579657495458000848776382285078982748649709109248,21292077939436942262796406398074381495287362187141968056858013929674610046230153804363333632,0.9960000000000001,30386,36.4637393951416
856,110,0.09090909090909091,555,2,17,10.090909090909092,11208722703563690434184198272308086457179738026016818931691845689308353972631819909957982849599369379840,8435223008665231183874689945507443350282243185984085268479315919543515020379000656246743017299990544384,0.9872727272727273,877,0.8219225406646729
857,120,0.08333333333333333,591,4,21,9.85,1911090824019271501434284422599433609733759402368428734634172383184207713369305790271278846405546399007237996544,1458972870319112285180263115086346779559187399950216433779612915640411908934856446477068889280776379283382730752,0.9883333333333333,21655,19.65164828300476
858,130,0.07692307692307693,713,2,19,10.96923076923077,36680222822471712635395751664132747134132623416334996567486634669246003128019637863824763384580314934422924785895410950069026816,27239896289332180276027859824205088153708131196051911959746618494445885547063460669999998108791105473980102227916558307300474880,0.9938461538461538,47333,45.752166986465454
859,140,0.07142857142857142,728,3,19,10.4,45907832324309556501722750519024057464638910473495225800225586577489574445223814202644206107737628608698737840251579281366573647921152,37754659274566423062203399565251597504869114893561792649813155489524659862585119740088012771628386548682277927829906186605231435939840,0.9928571428571429,48362,50.82532596588135
860,30,0.3333333333333333,145,7,16,9.666666666666666,603552170793036095588139008,504533746950976251482865664,0.9733333333333334,128,0.05777692794799805
861,40,0.25,196,2,18,9.8,535090880525217288448721934367064064,422209071120386451220727115464835072,0.9800000000000001,4143,1.382767915725708
862,50,0.2,273,5,17,10.92,624159083303874061466997539072588222389716779008,508263267223699987625101311309809823779485908992,0.992,1551,0.6014735698699951
863,60,0.16666666666666666,306,3,18,10.2,80478436889746403191739027910781626089585677102741454848,57609696679571853393017214225056923260150622173916037120,0.9966666666666667,732,0.5371181964874268
864,70,0.14285714285714285,352,4,18,10.057142857142857,194776291559679803033166283127683198622437065522821635920137027584,149451386674566504523676975460868026353416732864399307226050723840,1.0,1388,0.9821240901947021
865,80,0.125,410,3,18,10.25,2438124438301496935079979020027055708100670307883754089835006465040143351808,2010573619309421341973200069707924039569296399350520100437437988645854248960,0.9924999999999999,56948,33.83977913856506
866,90,0.1111111111111111,415,4,16,9.222222222222221,606463080749944469050536841528919197761270324025284515341047750438432669117186048,431304273001527256608876128692736289577052312577699528962938965129832034012758016,0.9866666666666667,1745,1.2507009506225586
867,100,0.1,523,4,17,10.46,109923912857323837310072980990231876153975674307500454512762570735260876025462202309060935548928,87740236489006280891594511192176878943606597930282674404578298400922069799273671830916447600640,0.9880000000000001,2319,1.9783611297607422
868,110,0.09090909090909091,572,4,19,10.4,378773907789222014238284453095527599056603443820609522615268058114341464339615067762699567052609508343808,316801576945597354496627479622245318368986730426164130549356005784891562049404588980951585222480269148160,0.9872727272727273,1968,1.6124441623687744
869,120,0.08333333333333333,623,1,20,10.383333333333333,397113190016853393573735088921593610641985766266717730498180988258342686374488456626359024130254236774829389774848,335276997389357782862503795275105246389617686037586766914399080641617357180221653363471393282215084811728898228224,0.9816666666666667,100000,96.81333613395691
870,130,0.07692307692307693,640,2,17,9.846153846153847,4060327912821881021553591225157175706261397926716822391016172847027684876822720251707556012982175873012711531744153567232,3177245241125559596646591312353614846968056473364878235467023024188059625277147913318394758983755496683742921602537357312,0.9861538461538462,1246,1.4698991775512695
871,140,0.07142857142857142,712,1,18,10.17142857142857,227996093067246091626571644042934178271539428407869686412147035082278106936376040969190016225959539386070616579754577695714844868608,176973148791812506396499426595272801626629712120312328149237658279827495175272245813798988222127189514708840831157655071110404767744,0.9942857142857143,1202,1.4139466285705566
872,30,0.3333333333333333,134,4,15,8.933333333333334,34527783576119312465788928,28867162444376023154819072,0.9866666666666667,366,0.14835000038146973
873,40,0.25,210,6,15,10.5,29371188758179543091557263952637329408,25345038420511739711541826994793611264,0.9949999999999999,1948,0.7320635318756104
874,50,0.2,251,5,18,10.04,12403638891204077827864794099464085113506103296,10010454933436159169490760049912585094632046592,0.992,4939,1.8293001651763916
875,60,0.16666666666666666,277,3,16,9.233333333333333,51492847593116312872488441869568429199434097832755200,43675812142925187411137590700015896233419588004478976,0.9799999999999999,527,0.3091006278991699
876,70,0.14285714285714285,348,5,14,9.942857142857143,97633472511838228800479324102456793288859489364993546088402124800,81631869440258591187884789993458906260038442849153053064261795840,0.9914285714285714,100000,52.885449171066284
877,80,0.125,341,3,15,8.525,56562701304939793673696369074405392583242191179535085864420674371584,44894944921679754423464360498666607554731750295251218884704736378880,0.9824999999999999,6399,4.9114062786102295
878,90,0.1111111111111111,420,4,16,9.333333333333334,1274668648262089815421252976021861582175966490020626042571198884223272720072179712,991545361535848331335575055180898300014003241587591297738737848713892303669821440,0.9911111111111112,1031,0.8107278347015381
879,100,0.1,494,4,17,9.88,1195067398979020773314675593942192626441755478139087963464396328020909736782308757939668647936,933962692137801870799199174279496833198280200122796564341653242737348849291329466392136122368,0.9940000000000001,595,0.5118088722229004
